row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_rotor_disk_aperture_preset,racingQuad,open_disk_area_m2,0.045920365293,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,blocked_disk_area_m2,0.004750382617,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,min_rotor_open_fraction,0.90625,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,max_rotor_open_fraction,0.90625,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,mean_rotor_radius_m,0.0635,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,mean_representative_blade_chord_m,0.0097536,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,max_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,mean_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,max_in_plane_inlet_speed_mps,18,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,mean_in_plane_inlet_speed_mps,18,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,racingQuad,max_rotor_disk_radius_cells,3.175,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,radial_sample_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,azimuth_sample_count,16,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,sample_count,256,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,open_sample_count,188,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,rotor_sample_count,64,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,total_disk_area_m2,0.052717846125,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,open_disk_area_m2,0.038714668248,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,blocked_disk_area_m2,0.014003177877,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,min_rotor_open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,max_rotor_open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,mean_rotor_radius_m,0.06477,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,mean_representative_blade_chord_m,0.009971179974,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,max_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,mean_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,max_in_plane_inlet_speed_mps,14,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,mean_in_plane_inlet_speed_mps,14,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,apDrone,max_rotor_disk_radius_cells,3.2385,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,radial_sample_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,azimuth_sample_count,16,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,sample_count,256,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,open_sample_count,240,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,rotor_sample_count,64,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,total_disk_area_m2,0.018145839167,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,open_disk_area_m2,0.017011724219,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,blocked_disk_area_m2,0.001134114948,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,min_rotor_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,max_rotor_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,mean_rotor_radius_m,0.038,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,mean_representative_blade_chord_m,0.0058368,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,max_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,mean_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,max_in_plane_inlet_speed_mps,8,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,mean_in_plane_inlet_speed_mps,8,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,cinewhoop,max_rotor_disk_radius_cells,1.9,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,radial_sample_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,azimuth_sample_count,16,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,sample_count,256,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,open_sample_count,240,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,rotor_sample_count,64,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,total_disk_area_m2,0.202682991639,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,open_disk_area_m2,0.190015304662,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,blocked_disk_area_m2,0.012667686977,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,min_rotor_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,max_rotor_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,mean_rotor_radius_m,0.127,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,mean_representative_blade_chord_m,0.020443079289,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,max_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,mean_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,max_in_plane_inlet_speed_mps,12,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,mean_in_plane_inlet_speed_mps,12,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_preset,heavyLift,max_rotor_disk_radius_cells,3.328454733999,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_packet,Current Java-generated rotor disk aperture audit before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,min_preset_open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_preset_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_blocked_disk_area_m2,0.014003177877,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_rotor_disk_radius_cells,3.328454733999,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_axial_inlet_speed_mps,0,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_in_plane_inlet_speed_mps,18,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_summary,all_presets,max_preset_sample_count,256,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,current_l2_rotor_disk_aperture_summary,Current Java-generated rotor disk aperture summary before live powered-rotor A4MC fitting.
a4mc_l2_rotor_disk_aperture_method,equal_area_rotor_disk_mask_probe,method_description,"Sample four equal-area radial rings and sixteen azimuths per rotor in the true rotor thrust-axis plane then estimate open actuator disk area against the static L2 airframe mask.",text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2RotorDiskAperture.java,,l2_rotor_disk_aperture_method,Geometry packet is a guardrail before adding powered-rotor or porous-disk A4MC calibration.
