row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_powered_source_conservation_contract,hover,max_total_thrust_n,44.12992500000001,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_mass_flow_kg_s,2.26628191106815,kg/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_momentum_power_w,429.6575529713662,W,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_momentum_closure_error_n,1.7763568394002505E-15,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_momentum_closure_error_ratio,1.6467089719733323E-16,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_kinetic_power_closure_error_w,1.4210854715202004E-14,W,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_kinetic_power_closure_error_ratio,1.430460069096414E-16,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_wake_speed_mps,29.901634394243075,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,max_wake_transit_time_s,0,s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover footprint contract does not include a skew transit time.
a4mc_l2_powered_source_conservation_contract,hover,recommended_wake_sample_count,12,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Hover target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,hover,target_model_self_consistent,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Closure ratios are inside the target-only conservation tolerances.
a4mc_l2_powered_source_conservation_contract,hover,source_force_delta_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return source force deltas.
a4mc_l2_powered_source_conservation_contract,hover,source_moment_delta_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return source moment deltas.
a4mc_l2_powered_source_conservation_contract,hover,wake_momentum_residual_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return wake momentum residuals.
a4mc_l2_powered_source_conservation_contract,hover,wake_kinetic_power_residual_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return wake kinetic power residuals.
a4mc_l2_powered_source_conservation_contract,hover,live_powered_source_evidence_present,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current evidence has no live A4MC powered source output.
a4mc_l2_powered_source_conservation_contract,hover,live_wake_probe_evidence_present,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current evidence has no live A4MC wake probe output.
a4mc_l2_powered_source_conservation_contract,hover,live_conservation_accepted,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live conservation cannot be accepted without source and wake evidence.
a4mc_l2_powered_source_conservation_contract,hover,runtime_coupling_allowed,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Conservation contract does not enable runtime coupling.
a4mc_l2_powered_source_conservation_contract,hover,gameplay_auto_apply_allowed,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Conservation contract does not enable gameplay auto apply.
a4mc_l2_powered_source_conservation_contract,hover,next_required_action,capture-live-a4mc-powered-source-force-moment-and-wake-residuals,action,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Next step is live conservation evidence.
a4mc_l2_powered_source_conservation_contract,hover,status,TARGET_ONLY,status,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current row remains target only.
a4mc_l2_powered_source_conservation_contract,hover,message,powered-source-conservation-target-self-consistent-live-evidence-missing,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Target row is self consistent but not live accepted.
a4mc_l2_powered_source_conservation_contract,cruise,spin_state,cruise,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,footprint_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,source_term_count,16,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_total_thrust_n,64.22,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_mass_flow_kg_s,2.7338991395141776,kg/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_momentum_power_w,754.2722297964665,W,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_momentum_closure_error_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_momentum_closure_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_kinetic_power_closure_error_w,0,W,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_kinetic_power_closure_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_wake_speed_mps,36.89911260809103,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,max_wake_transit_time_s,0.01570445252299223,s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise skew wake transit time is inherited from the footprint contract.
a4mc_l2_powered_source_conservation_contract,cruise,recommended_wake_sample_count,48,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Cruise target model is self consistent but live A4MC force moment and wake residual evidence is missing.
a4mc_l2_powered_source_conservation_contract,cruise,target_model_self_consistent,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Closure ratios are inside the target-only conservation tolerances.
a4mc_l2_powered_source_conservation_contract,cruise,source_force_delta_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return source force deltas.
a4mc_l2_powered_source_conservation_contract,cruise,source_moment_delta_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return source moment deltas.
a4mc_l2_powered_source_conservation_contract,cruise,wake_momentum_residual_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return wake momentum residuals.
a4mc_l2_powered_source_conservation_contract,cruise,wake_kinetic_power_residual_required,true,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live executor must return wake kinetic power residuals.
a4mc_l2_powered_source_conservation_contract,cruise,live_powered_source_evidence_present,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current evidence has no live A4MC powered source output.
a4mc_l2_powered_source_conservation_contract,cruise,live_wake_probe_evidence_present,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current evidence has no live A4MC wake probe output.
a4mc_l2_powered_source_conservation_contract,cruise,live_conservation_accepted,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Live conservation cannot be accepted without source and wake evidence.
a4mc_l2_powered_source_conservation_contract,cruise,runtime_coupling_allowed,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Conservation contract does not enable runtime coupling.
a4mc_l2_powered_source_conservation_contract,cruise,gameplay_auto_apply_allowed,false,boolean,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Conservation contract does not enable gameplay auto apply.
a4mc_l2_powered_source_conservation_contract,cruise,next_required_action,capture-live-a4mc-powered-source-force-moment-and-wake-residuals,action,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Next step is live conservation evidence.
a4mc_l2_powered_source_conservation_contract,cruise,status,TARGET_ONLY,status,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Current row remains target only.
a4mc_l2_powered_source_conservation_contract,cruise,message,powered-source-conservation-target-self-consistent-live-evidence-missing,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,current_l2_powered_source_conservation_contract,Target row is self consistent but not live accepted.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,row_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Summary of hover and cruise conservation contracts.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,target_model_self_consistent_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Both target models close before live evidence.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,live_conservation_accepted_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,No live A4MC conservation evidence has been accepted.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,runtime_coupling_allowed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Runtime coupling remains closed.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,gameplay_auto_apply_allowed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Gameplay auto apply remains closed.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,source_force_delta_required_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Both spin states require force delta evidence.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,source_moment_delta_required_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Both spin states require moment delta evidence.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,wake_residual_required_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Both spin states require wake momentum and power residual evidence.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,total_footprint_count,8,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Hover and cruise each contribute four footprint targets.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,total_source_term_count,32,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Hover and cruise each contribute sixteen source terms.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,max_momentum_closure_error_ratio,1.6467089719733323E-16,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Target model momentum closure is numerical noise only.
a4mc_l2_powered_source_conservation_contract_summary,all_spin_states,max_kinetic_power_closure_error_ratio,1.430460069096414E-16,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_summary,Target model kinetic power closure is numerical noise only.
a4mc_l2_powered_source_conservation_contract_method,conservation_rule,method,Accept no live powered source result unless A4MC returns source force and moment deltas plus wake momentum and kinetic power residuals that close within the listed ratios while runtime and gameplay remain closed.,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceConservationContract.java,,l2_powered_source_conservation_contract_method,Audit only conservation rule.
