row_type,source_page,doi,local_source_file,static_sample_stride,dynamic_sample_stride,max_lag_seconds,note,name,formula,current_apDrone_max_rotor_thrust_n,current_apDrone_thrust_coefficient,current_apDrone_hover_rpm,current_apDrone_max_rpm,current_apDrone_hover_logged_erpm100_14_pole,current_apDrone_max_logged_erpm100_14_pole,flight_filename,motor_index,firmware_version,motor_output_low,motor_output_high,motor_poles,dshot_bidir,thrust_linear_percent,duration_s,sample_count,valid_erpm_sample_count,valid_erpm_fraction,sampled_count_for_percentiles,estimated_sample_rate_hz,motor_norm_p50,motor_norm_p95,motor_norm_p99,mechanical_rpm_p50,mechanical_rpm_p95,mechanical_rpm_p99,mechanical_rpm_max_sampled,rpm_fraction_of_current_max_p50,rpm_fraction_of_current_max_p95,rpm_over_current_hover_p50,rpm_over_current_hover_p95,effective_kv_rpm_per_v_p50,effective_kv_rpm_per_v_p95,rpm_over_linear_motor_command_p50,rpm_over_linear_motor_command_p95,rpm_over_sqrt_motor_command_p50,rpm_over_sqrt_motor_command_p95,inferred_thrust_n_p50,inferred_thrust_n_p95,inferred_quad_twr_from_same_rpm_p50,inferred_quad_twr_from_same_rpm_p95,linear_fit_count,linear_fit_slope_rpm_per_norm,linear_fit_intercept_rpm,linear_fit_r2,linear_fit_rmse_rpm,linear_fit_rpm_at_norm_1,linear_fit_norm_at_hover_rpm,power_fit_count,power_fit_scale_rpm_fraction_at_norm_1,power_fit_exponent,power_fit_r2_log,power_fit_rmse_rpm_fraction,dynamic_sample_rate_hz,best_level_lag_ms,best_level_correlation,best_level_pair_count,best_delta_lag_ms,best_delta_correlation,best_delta_pair_count,first_order_tau_sample_count,first_order_tau_p10_ms,first_order_tau_p50_ms,first_order_tau_p90_ms,source_file_count
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_2.csv,2,4.5.0,158.0,2047.0,14.0,1.0,20.0,196.29007800000002,393733,359787,0.9137842141755962,17989,2005.8680704177007,0.4319745897300159,0.46267866596082585,0.474854420328216,11871.42857142857,12457.142857142857,12642.857142857143,14771.42857142857,0.39917962030927023,0.4188744030200766,1.1816444368888368,1.2399445835945435,1744.4188427291435,1842.258301261344,0.9246030026879366,0.9990784985530292,0.6072517850588075,0.62797211225375,2.1511489851484176,2.3686528343232456,1.3962835752303362,1.5374625703854463,17909,16215.259800903334,4858.1192419359,0.7537317739489289,341.9567172688549,21073.379042839235,0.31997098764472753,17909,0.6364568048506561,0.5565482603220655,0.7117667055441425,0.011283822116853602,250.75225676988563,15.952000000027056,0.8965339646034003,44788,3.988000000006764,0.23328639336294954,40612,13547,7.124589810807517,17.64359816175022,45.894435460395165,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_2.csv,3,4.5.0,158.0,2047.0,14.0,1.0,20.0,196.29007800000002,393733,359955,0.9142108992642222,17998,2005.8680704177007,0.49444150344097404,0.5299100052938063,0.5553202752779248,13357.142857142857,13914.285714285714,14385.714285714286,16171.42857142857,0.4491371179171693,0.46787117952013146,1.329527735849654,1.3849839729599605,1704.144358466488,1775.2610469065307,0.9053282051481909,0.9584623432700254,0.6364682860440586,0.6571230518029242,2.7232760343277067,2.9551964484450477,1.7676440003935072,1.9181806053559565,17762,20287.223486488056,3263.2145318928474,0.8872446574106253,396.9288564667586,23550.438018380904,0.3343640103325055,17762,0.6999390268806048,0.6361164596047442,0.924351193506363,0.012057667732971088,250.75225676988563,15.952000000027056,0.9527702669095108,44402,3.988000000006764,0.22390719044167334,42057,15624,6.536841469663132,16.59393749123875,44.69356647296931,
apdrone_urban_motor_rpm_file_all_motors,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_2.csv,all,4.5.0,158.0,2047.0,14.0,1.0,20.0,196.29007800000002,1574932,1440068,0.9143683663802628,72003,8023.487565173823,0.46161990471148756,0.5262043409211223,0.5420857596611964,12642.857142857143,13742.857142857145,14100.0,16842.85714285714,0.42511909022106403,0.4621068528730662,1.2584299959646459,1.3679205153875584,1725.540220807091,1833.5227315456114,0.9161447799104965,0.9913456802510878,0.6259599148271707,0.6502681778681428,2.4398042517501994,2.882827036875369,1.5836460547435782,1.8712065364181627,71435,19194.81256631882,3726.6474225373554,0.8824080938084617,388.3049882642608,22921.459988856175,0.32924960798517766,71435,0.6961850275815925,0.6421682946025543,0.891071027340806,0.012480922572736442,250.75225676988563,63.80800000010822,0.9504087356153167,178588,63.80800000010822,0.959959267505778,179719,4737,2.122883226529802,2.868588217201543,8.098641842964552,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_3.csv,0,4.5.0,158.0,2047.0,14.0,1.0,20.0,122.323243,490176,483547,0.9864762860686773,24178,4007.210632896644,0.4134462678665961,0.46585494970884067,0.4907358390682901,11342.857142857143,12385.714285714286,12800.0,15528.57142857143,0.38140627981415237,0.4164726002504661,1.1290321093739308,1.2328348096060429,1807.5695988642872,2165.303219669593,0.9217473485937812,1.1186885068449537,0.5927436843850099,0.6235570813624629,1.9638551288025647,2.3415672612516913,1.2747135039973476,1.519881667776368,23734,19389.672644214574,3298.3443776125537,0.8653298296422327,558.4954094811006,22688.017021827127,0.3480299890337621,23734,0.661642901460162,0.6255276152807272,0.8830175360389132,0.01748016706051362,501.00200400665113,15.968000000043503,0.9527922597351318,59335,3.9920000000108757,0.2019195727304104,54085,21380,4.384734160088779,12.441411751188683,37.88263883307621,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_3.csv,1,4.5.0,158.0,2047.0,14.0,1.0,20.0,122.323243,490176,483996,0.9873922835879357,24200,4007.210632896644,0.49973530968766544,0.5473795659078877,0.579677077818951,13271.42857142857,14185.714285714286,14828.57142857143,16971.428571428572,0.4462549545936367,0.4769980300446515,1.320996007063453,1.4120011141162636,1748.5813621576403,1936.2428603172511,0.8918066530809405,0.9942590803435178,0.6305992671656037,0.6566755609934528,2.6884370407414777,3.0716161289974564,1.7450304506775862,1.9937471462655698,23436,18487.38789058891,3994.8847830355217,0.8206701115976043,548.7405491274817,22482.272673624433,0.32733922110174823,23436,0.7092603427535424,0.6706332685741239,0.8399119112394344,0.017534878045613222,501.00200400665113,9.98000000002719,0.9365601540185892,58586,3.9920000000108757,0.17584212353633846,55694,20369,3.384214737373202,8.940023960180598,28.8719959299224,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_3.csv,2,4.5.0,158.0,2047.0,14.0,1.0,20.0,122.323243,490176,484209,0.987826821386604,24210,4007.210632896644,0.4277395447326628,0.4764425622022234,0.5103229221810481,11742.857142857143,12757.142857142857,13314.285714285714,18714.285714285714,0.39485637532397133,0.42896197465244085,1.1688468437095354,1.2698056343462472,1804.971157684244,2060.4836544699006,0.920778006550881,1.0541491366676627,0.6029446145859643,0.6346863094112645,2.104806021308796,2.4841130719192375,1.366202944049743,1.612406349017475,23085,18848.076853768736,3640.3317797826376,0.8104254757996436,609.4443476703304,22488.408633551375,0.3398861435713644,23085,0.6804543891071309,0.6424582780236415,0.8871083151073436,0.018903267019695445,501.00200400665113,11.976000000032627,0.9332581804651494,57696,5.988000000016314,0.22108254718130516,52896,20381,4.155381278668232,11.47960889562827,41.07481361439952,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_3.csv,3,4.5.0,158.0,2047.0,14.0,1.0,20.0,122.323243,490176,484181,0.987769699046873,24209,4007.210632896644,0.5013234515616728,0.5420857596611964,0.5611434621492853,13071.42857142857,13871.428571428569,14142.857142857143,16771.428571428572,0.43952990683872717,0.4664300978583651,1.3010886398956507,1.3807181085668598,1723.53322599943,2022.4508191992018,0.8790733585873335,1.0406793267408343,0.6207681416802281,0.6444834687632442,2.6080182765764124,2.937019988540214,1.692831648865514,1.9063824953244466,23883,19454.983447830007,3306.988085317047,0.8988915697826191,541.4136681425952,22761.971533147054,0.34641735204259266,23883,0.6977512815670456,0.6699561900717462,0.9135900807944062,0.016978539810575143,501.00200400665113,11.976000000032627,0.9647815305183925,59709,3.9920000000108757,0.1638303754766035,56345,20807,3.4827907723814704,9.197367028337883,30.395150757370157,
apdrone_urban_motor_rpm_file_all_motors,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_3.csv,all,4.5.0,158.0,2047.0,14.0,1.0,20.0,122.323243,1960704,1935933,0.9873662725225225,96797,16028.867056770232,0.4510322922181048,0.5346744309158284,0.5595553202752779,12142.857142857143,13828.57142857143,14328.57142857143,18714.285714285714,0.4083064708337903,0.4649890161965988,1.20866157804514,1.3764522441737594,1770.5147000662053,2062.056553027634,0.90299622671634,1.0568553829356118,0.6118277451191153,0.6469147781126439,2.2506413506840555,2.9188995999769918,1.4608628102425683,1.894620780490979,94138,19523.96459088041,3340.6539918253484,0.8860811599557561,574.1004742919041,22864.618582705756,0.3434690691179463,94138,0.6930315507507575,0.6604692742028342,0.8969141256576746,0.01836786412880915,501.00200400665113,47.90400000013051,0.9598994454235549,235326,39.92000000010876,0.9500393910871977,240665,1016,2.2139183860911458,4.110411681885131,18.538820344045757,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_4.csv,0,4.5.0,158.0,2047.0,14.0,1.0,20.0,128.818524,516221,511786,0.9914087183589974,25590,4007.342919097567,0.4351508734780307,0.4907358390682901,0.5187930121757544,11314.285714285714,12385.714285714286,12871.42857142857,17428.571428571428,0.3804455587063081,0.4164726002504661,1.1261881997785304,1.2328348096060429,1787.7987103444648,2123.4774251144854,0.8740815850237721,1.0433253797746085,0.5774345035025301,0.6054540688748626,1.9539741123812915,2.3415672612516913,1.268299861320407,1.519881667776368,25466,17247.293193484995,3793.169066422448,0.8344641661055591,536.5124167274196,21040.462259907443,0.3625706827600339,25466,0.6419218195935371,0.6286076853562499,0.8334204250696899,0.017421763982591567,501.00200400665113,15.968000000043503,0.9362546712128124,63661,3.9920000000108757,0.1985830310683474,57757,20285,4.261327095689733,11.857685512460671,34.62859857906058,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_4.csv,1,4.5.0,158.0,2047.0,14.0,1.0,20.0,128.818524,516221,512046,0.9919123786130359,25603,4007.342919097567,0.5293806246691372,0.594494441503441,0.6384224457384857,13357.142857142857,14628.57142857143,15471.42857142857,18757.14285714286,0.4491371179171693,0.4918892072162368,1.329527735849654,1.4560817128449688,1733.4957299277464,1925.6462785350302,0.8475626288922804,0.9436528813457267,0.6176757801555589,0.6464834582312454,2.7232760343277067,3.2663923943735416,1.7676440003935072,2.1201739544815377,25171,18028.736266334945,3798.171675748537,0.8441865938194277,575.5269619300893,21826.907942083482,0.3465778281568083,25171,0.6741422519887084,0.639252470951682,0.8642135136586483,0.018517490570525184,501.00200400665113,7.9840000000217515,0.9418041628759553,62918,3.9920000000108757,0.19165080634958137,59662,19569,3.340382228183199,8.555129159983831,28.832917040623744,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_4.csv,2,4.5.0,158.0,2047.0,14.0,1.0,20.0,128.818524,516221,512166,0.9921448371918229,25609,4007.342919097567,0.45579671784012704,0.5224986765484383,0.5573954473266269,11842.857142857143,13142.857142857143,13785.714285714286,16414.285714285714,0.39821889920142606,0.4419317096083377,1.1788005272934365,1.3081984138841516,1785.4141068069616,2216.9305050841513,0.8732960341380815,1.090356709660582,0.5905114315390431,0.6201128712527031,2.14080693769614,2.6365990854242,1.3895706831472843,1.71138309008901,24905,19245.180345696186,3044.383123713768,0.8879761133438119,628.3068910281073,22289.563469409954,0.3638390852075811,24905,0.6589356259527654,0.6422291630209571,0.9074610737576125,0.01955989230368777,501.00200400665113,17.96400000004894,0.9594102555881101,62261,3.9920000000108757,0.22835876075791767,57306,20179,3.902787508746974,10.93928149679485,39.620876533090495,
