row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_actuator_disk_source_map_preset,racingQuad,total_open_area_m2,0.045920365293,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,mean_open_fraction,0.90625,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,mean_pressure_jump_pa,234.913527606343,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,max_pressure_jump_pa,234.913527606343,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_force_x_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_force_y_n,10.787315,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_force_z_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_force_magnitude_n,10.787315,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_moment_x_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_moment_y_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_moment_z_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,net_moment_magnitude_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,center_of_thrust_x_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,center_of_thrust_y_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,racingQuad,center_of_thrust_z_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,spin_state,hover,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,source_term_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,total_thrust_newtons,6.16249886,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,thrust_to_weight,1,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,total_open_area_m2,0.038714668248,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,mean_open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,mean_pressure_jump_pa,159.177364519336,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,max_pressure_jump_pa,159.177364519336,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_force_x_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_force_y_n,6.16249886,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_force_z_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_force_magnitude_n,6.16249886,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_moment_x_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_moment_y_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_moment_z_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,net_moment_magnitude_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,center_of_thrust_x_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,center_of_thrust_y_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,apDrone,center_of_thrust_z_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,spin_state,hover,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,source_term_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,total_thrust_newtons,9.3163175,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,thrust_to_weight,1,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,total_open_area_m2,0.017011724219,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,mean_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,mean_pressure_jump_pa,547.640990411276,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,max_pressure_jump_pa,547.640990411276,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_force_x_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_force_y_n,9.3163175,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_force_z_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_force_magnitude_n,9.3163175,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_moment_x_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_moment_y_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_moment_z_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,net_moment_magnitude_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,center_of_thrust_x_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,center_of_thrust_y_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,cinewhoop,center_of_thrust_z_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,spin_state,hover,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,rotor_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,source_term_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,total_thrust_newtons,44.129925,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,thrust_to_weight,1,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,total_open_area_m2,0.190015304662,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,mean_open_fraction,0.9375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,mean_pressure_jump_pa,232.244055701725,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,max_pressure_jump_pa,232.244055701725,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_force_x_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_force_y_n,44.129925,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_force_z_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_force_magnitude_n,44.129925,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_moment_x_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_moment_y_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_moment_z_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,net_moment_magnitude_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,center_of_thrust_x_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,center_of_thrust_y_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_preset,heavyLift,center_of_thrust_z_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map,Current hover source-map force and moment target before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,max_mean_pressure_jump_pa,547.640990411276,Pa,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,max_net_force_magnitude_n,44.129925,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,max_net_moment_magnitude_nm,0,Nm,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,max_total_open_area_m2,0.190015304662,m^2,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,min_mean_open_fraction,0.734375,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,max_center_of_thrust_offset_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,source_map_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_summary,all_presets,source_term_count,16,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,current_l2_actuator_disk_source_map_summary,Current hover source-map summary before live A4MC powered-source fitting.
a4mc_l2_actuator_disk_source_map_method,hover_force_moment_target,method_description,"Convert hover actuator-disk pressure jumps into per-rotor force vectors and body-origin moments so future A4MC L2 powered-source runs can be compared against expected force and moment deltas.",text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2ActuatorDiskSourceMap.java,,l2_actuator_disk_source_map_method,Source-map packet is a validation target before runtime powered-source integration.
