row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_powered_source_acceptance_handoff,hover,failed_validation_run_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,missing_preset_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,unexpected_preset_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,all_expected_runs_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,all_candidates_passed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,acceptance_handoff_ready,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,status,BLOCKED,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,hover,message,powered-source-api-surface-missing,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked on the dominant skipped validation blocker.
a4mc_l2_powered_source_acceptance_handoff,cruise,spin_state,cruise,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,validation_packet_id,A4MC-L2-Powered-Cruise-Validation-Packet,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,acceptance_gate_packet_id,A4MC-L2-Powered-Cruise-Acceptance-Gate-Packet,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,expected_preset_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,observed_validation_run_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,validation_seed_ready_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,validation_invoked_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,validation_passed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,acceptance_candidate_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,skipped_validation_run_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,skipped_validation_blocker_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff preserves skipped validation blocker provenance before acceptance gates can consume candidates.
a4mc_l2_powered_source_acceptance_handoff,cruise,dominant_skipped_validation_message,powered-source-api-surface-missing,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff preserves skipped validation blocker provenance before acceptance gates can consume candidates.
a4mc_l2_powered_source_acceptance_handoff,cruise,failed_validation_run_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,missing_preset_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,unexpected_preset_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,all_expected_runs_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,all_candidates_passed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,acceptance_handoff_ready,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,status,BLOCKED,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked until all validation candidates are present and passing.
a4mc_l2_powered_source_acceptance_handoff,cruise,message,powered-source-api-surface-missing,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Current handoff keeps acceptance gates blocked on the dominant skipped validation blocker.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,handoff_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,ready_handoff_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,blocked_handoff_count,2,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_expected_preset_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_missing_preset_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_acceptance_candidate_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_skipped_validation_blocker_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary preserves the largest skipped validation blocker count before acceptance.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_summary,all_handoffs,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,,current_l2_powered_source_acceptance_handoff,Summary of hover and cruise acceptance handoff readiness.
a4mc_l2_powered_source_acceptance_handoff_method,powered_source_acceptance_handoff,handoff_rule,Forward validation output to hover or cruise acceptance gates only when all four expected presets are present as passing acceptance candidates; skipped missing failed or unexpected rows keep the handoff blocked while skipped rows carry their dominant blocker.,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredSourceAcceptanceHandoff.java,https://github.com/MozillaFiredoge/Aerodynamics4MC-Core,l2_powered_source_acceptance_handoff_method,Method keeps acceptance gate inputs separate from missing powered-run evidence and gameplay tuning.
