row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,missing_result_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,unexpected_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,max_force_error_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,max_moment_error_nm,0,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,all_targets_present,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,all_expected_results_passed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,current_api_unavailable_no_results,gameplay_coupling_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,powered_source_api_available,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,expected_target_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,observed_result_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,passed_result_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,failed_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,missing_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,unexpected_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,max_force_error_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,max_moment_error_nm,0,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,all_targets_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,all_expected_results_passed,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_all_presets_pass,gameplay_coupling_allowed,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,powered_source_api_available,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,expected_target_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,observed_result_count,3,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,passed_result_count,3,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,failed_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,missing_result_count,1,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,unexpected_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,max_force_error_ratio,0,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,max_force_error_n,0,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,max_moment_error_nm,0,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,all_targets_present,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,all_expected_results_passed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_missing,gameplay_coupling_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,powered_source_api_available,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,expected_target_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,observed_result_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,passed_result_count,3,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,failed_result_count,1,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,missing_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,unexpected_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,max_force_error_ratio,0.5,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,max_force_error_n,32.11,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,max_moment_error_nm,0,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,max_center_of_force_error_m,0,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,all_targets_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,all_expected_results_passed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_scenario,api_available_one_preset_failed,gameplay_coupling_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance,Gameplay coupling remains blocked unless the powered-source API exists and every expected powered-cruise preset validation passes.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,scenario_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,allowed_scenario_count,1,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,blocked_scenario_count,3,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,max_expected_target_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,max_missing_result_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,max_unexpected_result_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,max_force_error_ratio,0.5,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_summary,all_scenarios,max_force_error_n,32.11,N,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,,current_l2_powered_cruise_acceptance_summary,Summary over powered-cruise acceptance gate scenarios.
a4mc_l2_powered_cruise_acceptance_gate_method,gameplay_gate,caveat,Gate remains closed until powered source-term API support is available and every preset passes baseline-subtracted forward-flight cruise force/moment validation.,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2PoweredCruiseAcceptanceGate.java,https://github.com/MozillaFiredoge/Aerodynamics4MC-Core,l2_powered_cruise_acceptance_method,The only open scenario has powered-source API support true all expected presets present no unexpected results and every cruise validation result passing.
