row_type,name,metric,value,unit,source_file,source_url,evidence_role,note
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,current_runtime_unavailable,all_seeds_fit_ready,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,current_runtime_unavailable,all_seeds_live_runtime,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,current_runtime_unavailable,all_coefficients_bounded,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,current_runtime_unavailable,gameplay_coefficient_fit_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,expected_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,observed_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,fit_ready_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,live_runtime_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,bounded_coefficient_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,missing_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,unexpected_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,max_drag_coefficient,20.1326036969,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,max_force_coefficient_magnitude,22.066921506844,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,max_moment_coefficient_magnitude,11.835029948393,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,max_pressure_center_offset_ratio,1.439942079342,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,all_seeds_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,all_seeds_fit_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,all_seeds_live_runtime,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,all_coefficients_bounded,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,test_runtime_fit_ready_blocked,gameplay_coefficient_fit_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,expected_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,observed_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,fit_ready_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,live_runtime_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,bounded_coefficient_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,missing_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,unexpected_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,max_drag_coefficient,20.1326036969,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,max_force_coefficient_magnitude,22.066921506844,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,max_moment_coefficient_magnitude,11.835029948393,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,max_pressure_center_offset_ratio,1.439942079342,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,all_seeds_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,all_seeds_fit_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,all_seeds_live_runtime,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,all_coefficients_bounded,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_all_bounded,gameplay_coefficient_fit_allowed,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,expected_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,observed_seed_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,fit_ready_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,live_runtime_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,bounded_coefficient_count,3,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,missing_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,unexpected_seed_count,0,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,max_drag_coefficient,35,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,max_force_coefficient_magnitude,22.066921506844,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,max_moment_coefficient_magnitude,11.835029948393,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,max_pressure_center_offset_ratio,1.439942079342,ratio,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,all_seeds_present,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,all_seeds_fit_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,all_seeds_live_runtime,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,all_coefficients_bounded,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_scenario,live_runtime_one_out_of_bounds,gameplay_coefficient_fit_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance,Gameplay coefficient fitting remains blocked unless all expected preset seeds are fit-ready bounded and from live A4MC runtime.
a4mc_l2_static_airframe_coefficient_acceptance_gate_summary,all_scenarios,scenario_count,4,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance_summary,Summary over static-airframe coefficient acceptance gate scenarios.
a4mc_l2_static_airframe_coefficient_acceptance_gate_summary,all_scenarios,allowed_scenario_count,1,count,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeCoefficientAcceptanceGate.java,,current_l2_static_airframe_coefficient_acceptance_summary,Summary over static-airframe coefficient acceptance gate scenarios.
